route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message,tts_trip_headsign,tts_trip_short_name
1352,c_18122_b_78508_d_31,t_1964811_b_78508_tn_4,,Wilmington,1,3842,p_1303868,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894675_b_78508_tn_7,,Mount Snow Base Area,0,3845,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894670_b_78508_tn_0,,Mount Snow Base Area,0,3845,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894671_b_78508_tn_0,,Mount Snow Base Area,0,3844,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894675_b_78508_tn_6,,Mount Snow Base Area,0,3845,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894675_b_78508_tn_5,,Mount Snow Base Area,0,3845,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894675_b_78508_tn_4,,Mount Snow Base Area,0,3845,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894675_b_78508_tn_3,,Mount Snow Base Area,0,3845,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894675_b_78508_tn_2,,Mount Snow Base Area,0,3845,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894675_b_78508_tn_1,,Mount Snow Base Area,0,3845,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894673_b_78508_tn_8,,Mount Snow Base Area,0,3844,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894673_b_78508_tn_7,,Mount Snow Base Area,0,3844,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894673_b_78508_tn_6,,Mount Snow Base Area,0,3844,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894673_b_78508_tn_5,,Mount Snow Base Area,0,3844,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894673_b_78508_tn_4,,Mount Snow Base Area,0,3844,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894673_b_78508_tn_3,,Mount Snow Base Area,0,3844,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894673_b_78508_tn_2,,Mount Snow Base Area,0,3844,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894673_b_78508_tn_1,,Mount Snow Base Area,0,3844,p_788438,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894672_b_78508_tn_7,,Wilmington,1,3844,p_3749,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894672_b_78508_tn_8,,Wilmington,1,3844,p_3749,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894676_b_78508_tn_1,,Wilmington,1,3845,p_3749,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894676_b_78508_tn_2,,Wilmington,1,3845,p_3749,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894676_b_78508_tn_3,,Wilmington,1,3845,p_3749,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894676_b_78508_tn_8,,Wilmington,1,3845,p_3749,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894672_b_78508_tn_2,,Wilmington,1,3844,p_3749,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894672_b_78508_tn_1,,Wilmington,1,3844,p_3749,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894676_b_78508_tn_7,,Wilmington,1,3845,p_3749,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894676_b_78508_tn_6,,Wilmington,1,3845,p_3749,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894676_b_78508_tn_5,,Wilmington,1,3845,p_3749,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894676_b_78508_tn_4,,Wilmington,1,3845,p_3749,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894672_b_78508_tn_9,,Wilmington,1,3844,p_3749,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1352,c_18122_b_78508_d_96,t_894672_b_78508_tn_3,,Wilmington,1,3844,p_3749,,,,3t+5.00,2t+3.00,1440.00,Call 1-888-869-6287 at least one day before your trip to request pickup.,Call 1-888-869-6287 at least one day before your trip to request drop off.,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
